# s1, s2, s3, s4, s5, s6, s7, s8, s9, sMean, LidoSNS1, LidoSNS2, LidoSNS3, LidoSNSmean, LidoSham1, LidoSham2, LidoSham3, LidoShamMean, Hex1, Hex2, Hex3, HexMean, Atr1, Atr2, Atr3, AtrMean
3.421199115058371487e-01,4.238627853868003337e-01,7.563189507676334467e-01,6.629901062684396829e-01,9.516216621625044336e-01,4.992851219158481735e-01,4.770402335750773548e-01,3.423695714769834919e-01,3.006821762334127013e-01,5.284767243658374802e-01,4.279011898088000976e-01,2.742326824415329267e-01,3.057363526347302018e-01,3.359567416283543717e-01,1.741902592442642062e-01,1.708128178938864150e-01,3.507292646876351006e-01,2.319107806085952406e-01,2.913057188073480686e-01,8.173758647673310396e-01,3.734107200672767135e-01,4.940307678806519220e-01,6.756457853133014391e-01,1.615509984199761107e-01,3.686786590326860957e-01,4.019584809219878818e-01
2.651040622585824624e-01,4.873203102572354339e-01,6.699484335625995879e-01,7.312695405840698992e-01,9.733236203124470132e-01,5.055664261579977392e-01,5.221155529535892459e-01,3.164635304210164923e-01,2.518020526735483822e-01,5.247681699090096519e-01,4.289933721456463678e-01,2.345967738367193134e-01,2.559520032803249134e-01,3.065140497542301889e-01,1.877249916881695013e-01,1.774643955097360559e-01,3.870876434106378383e-01,2.507590102028477985e-01,3.042595505995507321e-01,7.563134903569036505e-01,3.791682156492101052e-01,4.799137522018881441e-01,5.534050360408315772e-01,1.532734060730163717e-01,3.747749191329688978e-01,3.604844537489388934e-01
2.240215877042842918e-01,5.813458952518196776e-01,6.596036963943461284e-01,8.530904599823244672e-01,9.698460047073907964e-01,4.901842582030994100e-01,5.524129856004720285e-01,3.179866848406547319e-01,2.797174443683075884e-01,5.475787796725221090e-01,4.127344017379471208e-01,2.295341992925557517e-01,3.235763576663600594e-01,3.219483195656209773e-01,1.978638188260745667e-01,1.488955892441538309e-01,4.020911850860187653e-01,2.496168643854157487e-01,3.109308972011319838e-01,6.980438002585216406e-01,4.051821508767218805e-01,4.713856161121252053e-01,5.057064582389102503e-01,1.893455548887516271e-01,3.411740683603085023e-01,3.454086938293234321e-01
2.278550789146180366e-01,6.554271640863185144e-01,6.824964871223301310e-01,8.971159500902310402e-01,9.634494572651078892e-01,4.959012931630283338e-01,5.534540494324844406e-01,2.483134757778884816e-01,2.827022023184213029e-01,5.563016842411586671e-01,3.633826924303732997e-01,2.104397626696993540e-01,4.093546038312240176e-01,3.277256863104322515e-01,2.373694328932401676e-01,1.517177483002569716e-01,3.490650862238197649e-01,2.460507558057722921e-01,3.094344771774985015e-01,6.170288953483691330e-01,4.481262686506412019e-01,4.581965470588362788e-01,4.696160401353736691e-01,2.289981582350932854e-01,3.655321913979633908e-01,3.547154632561435039e-01
2.386129293542424423e-01,7.326037163270739949e-01,6.710614919577864157e-01,7.605079488436814472e-01,9.474559943850827670e-01,4.468343716889918715e-01,5.427382587841990125e-01,1.598785071744160402e-01,3.041389006747109991e-01,5.337591243544650421e-01,4.079349340988215888e-01,1.897021209398502550e-01,3.870418891627195879e-01,3.282263147337971532e-01,2.747618405977476641e-01,1.703812612752244604e-01,2.591951796655450613e-01,2.347794271795057286e-01,2.834547549879530837e-01,5.629017316211275546e-01,5.524129228742751252e-01,4.662564698277852915e-01,4.845426381261830895e-01,2.050163197399044179e-01,3.752458022638904822e-01,3.549349200433259965e-01
2.509819056411302651e-01,7.718140075580706139e-01,6.168004274946824461e-01,6.772403698848009634e-01,9.368588788435061598e-01,4.488872455268861361e-01,4.564780880869804269e-01,1.600496546781457197e-01,3.104787303987251446e-01,5.143988120125474461e-01,4.440614656687983941e-01,2.270745378108244839e-01,3.713505958161249509e-01,3.474955330985826651e-01,3.129594493297702118e-01,1.741155788140076877e-01,1.976682704059783136e-01,2.282477661832520710e-01,3.234312306539265935e-01,5.458103089758068460e-01,5.801291501123628791e-01,4.831235632473654396e-01,4.853709467237877218e-01,2.344952546842435370e-01,3.949862229210253650e-01,3.716174747763522634e-01
2.653485915330037193e-01,7.640866457465165240e-01,6.826490464868086860e-01,6.406361063823581281e-01,8.993238731548054421e-01,4.695661463592088469e-01,4.619918639034580332e-01,1.492062693027747800e-01,3.056802362248077776e-01,5.153876421215268788e-01,4.471003649197825558e-01,2.653531602682249746e-01,2.961585960847514798e-01,3.362040404242530034e-01,3.304748026028761498e-01,2.116925307076144291e-01,1.673769769218722558e-01,2.365147700774542783e-01,2.935350581350462673e-01,5.721795950009849197e-01,6.213649358620102481e-01,4.956931963326804969e-01,5.836431134388050390e-01,2.905945933794967795e-01,3.368621414770700540e-01,4.036999494317906056e-01
4.093690893093125394e-01,7.719744870042262175e-01,7.121229170697915833e-01,5.739617057116603860e-01,9.036655643974412788e-01,4.929708951781094362e-01,5.092560968756586481e-01,1.367443593342130836e-01,2.994397162061360751e-01,5.343894256762832251e-01,4.829612996412236958e-01,2.507830942592533807e-01,1.791826162993146454e-01,3.043090033999305555e-01,3.510163215485917476e-01,2.502546116427794010e-01,1.548671183421390651e-01,2.520460171778367564e-01,2.848839031296733770e-01,5.951471347391702471e-01,5.133845959775641399e-01,4.644718779488026250e-01,5.156147860368548441e-01,3.465945940761372412e-01,3.130242494341047288e-01,3.917445431823656232e-01
5.137820473313737812e-01,7.447265632522104273e-01,7.203400612701358341e-01,5.495755079389610387e-01,9.181126163980138921e-01,4.831766211452091508e-01,5.365052017693571207e-01,1.407328721092284129e-01,3.389925053573847324e-01,5.495493329524303583e-01,5.065061675625927018e-01,2.390663354360612058e-01,1.076144867028290264e-01,2.843956632338276447e-01,3.030535062660646983e-01,3.096945049924613724e-01,1.618326434705778527e-01,2.581935515763679745e-01,2.160583699937362323e-01,6.883512457344650448e-01,4.329571399608426185e-01,4.457889185630146689e-01,4.828383994565143555e-01,3.550374086102195403e-01,2.677726530177636510e-01,3.685494870281658675e-01
6.359296589010099421e-01,6.975187456204920977e-01,7.580425155342623844e-01,6.611940791774543191e-01,9.232214122841675419e-01,5.159025618409629477e-01,5.357343708780902825e-01,1.575155842644249959e-01,4.218921697101123414e-01,5.896612331345530977e-01,4.746424894263526761e-01,2.056831625609277236e-01,2.373402988137286174e-01,3.058886502670030150e-01,3.270168582378844002e-01,2.842468078004600218e-01,1.713009645844522366e-01,2.608548768742655066e-01,2.733973271891699253e-01,6.500543862460375077e-01,3.360386079869854825e-01,4.198301071407309348e-01,4.018119534198675291e-01,3.931543304405337724e-01,2.230750233464391385e-01,3.393471024022801097e-01
7.360554569710359152e-01,7.119406277402162697e-01,8.172811053706737772e-01,7.122491019608304663e-01,9.273282769217872090e-01,5.584211921798228895e-01,5.318065015831748843e-01,1.396589892587954407e-01,5.005330358029652649e-01,6.261415875321446611e-01,4.852078418192761200e-01,2.024200390693806639e-01,2.703918038173043215e-01,3.193398949019870536e-01,2.943619176861716480e-01,2.828250145198324961e-01,1.952401499573540034e-01,2.574756940544526973e-01,2.085220509903180641e-01,6.875657705985261936e-01,3.177446826305185823e-01,4.046108347397875948e-01,3.413504293999437555e-01,4.587934925312964762e-01,1.956862608891611899e-01,3.319433942734671406e-01
7.369711232723347161e-01,7.317559794442829446e-01,8.572913904741412683e-01,6.513423906611777170e-01,9.616036181877916089e-01,5.143601658533227816e-01,5.198130149096428232e-01,1.543584159092049046e-01,5.675337682700571929e-01,6.327810963313285075e-01,5.102877648906811725e-01,1.714564999878120943e-01,2.903000043795117557e-01,3.240147564193350260e-01,2.612645163906563428e-01,2.915792198709709626e-01,2.356207831534646857e-01,2.628215064716973304e-01,2.224691601135901919e-01,7.102837536630687287e-01,3.855363129319130389e-01,4.394297422361906347e-01,2.226944995082021650e-01,4.628000450527750553e-01,2.064487325274853846e-01,2.973144256961542387e-01
7.153287261188779889e-01,6.760275657544809746e-01,8.546146320852912037e-01,6.796246976515064597e-01,9.616994668387726097e-01,4.882817274248509309e-01,5.133736227760948845e-01,1.702956453124002678e-01,5.911453844312944961e-01,6.278212742659522450e-01,5.031206415678383115e-01,1.800118064998798562e-01,3.100691018524628362e-01,3.310671833067269643e-01,2.717847384207076056e-01,2.692143070144169537e-01,2.335859144336921989e-01,2.581949866229389379e-01,1.886888552195586100e-01,7.575757326494809707e-01,4.638801071846742619e-01,4.700482316845712716e-01,2.115383834998993962e-01,3.945727473840960897e-01,2.239318474921390134e-01,2.766809927920448331e-01
7.353435039409064178e-01,5.913373816343963085e-01,8.732599858614221722e-01,6.103604464427931919e-01,9.601339869476760436e-01,4.495193894789381028e-01,5.093421141008818154e-01,2.013577116069441841e-01,5.078491210895847985e-01,6.042781823448380996e-01,5.048003195086451234e-01,1.982696137114260126e-01,2.921831142663847691e-01,3.317510158288186628e-01,2.914963521169738891e-01,2.246149597259630981e-01,2.321912980758384093e-01,2.494342033062584563e-01,2.308345958426755717e-01,7.466119392497262419e-01,5.358844878915220988e-01,5.044436743279746560e-01,2.071998553933212806e-01,3.580095224365692497e-01,2.506022238542726654e-01,2.719372005613877596e-01
6.957104013867436709e-01,4.934531626198165322e-01,8.040892059414588289e-01,5.670283319541127298e-01,9.671057370385277574e-01,4.232982534926946760e-01,5.241767687187319780e-01,2.311096767153088538e-01,4.268142237406877260e-01,5.703095290675647133e-01,5.051635437654808936e-01,3.119774105856777391e-01,1.584855370110375417e-01,3.252088304540654007e-01,2.676429295833969713e-01,2.781129118063830896e-01,2.491411949532988390e-01,2.649656787810263370e-01,2.413961812558355347e-01,8.499770650999891597e-01,6.528568226658094664e-01,5.814100230072113407e-01,2.139414603327679798e-01,3.531205609202572870e-01,2.784364219197613122e-01,2.818328143909288319e-01
6.868549920358006933e-01,4.122542153824042543e-01,7.614985823961717415e-01,5.291209707917005067e-01,9.417002106095224701e-01,3.698142849108151387e-01,5.581548374559901493e-01,2.348779116522521915e-01,3.621062117025061755e-01,5.395980241041292702e-01,4.981843947751627977e-01,3.711340545986246409e-01,1.474320300436488540e-01,3.389168264724787272e-01,2.910343059337378580e-01,3.207883774424090118e-01,2.047252616461776031e-01,2.721826483407748243e-01,3.586275955460223597e-01,8.521230068312831696e-01,7.523923580336230321e-01,6.543809868036428723e-01,2.169543721728928176e-01,2.841002009053440469e-01,2.872044689806756423e-01,2.627530140196375208e-01
7.948065036981504239e-01,3.502869028214874447e-01,7.201686819352858260e-01,5.579538700376545091e-01,9.435397447414359817e-01,3.510643749640820488e-01,5.421052890518680556e-01,2.361510984578600869e-01,3.078638599114043584e-01,5.337711472910254829e-01,5.088474158696996152e-01,4.270150143369818574e-01,1.692125700790398923e-01,3.683583334285738253e-01,3.031142941496270393e-01,2.879404739222991561e-01,1.620993360681268203e-01,2.510513680466843756e-01,3.580283961272670012e-01,8.148869519593204824e-01,7.004528889810828218e-01,6.244560790225567315e-01,2.558202076850107920e-01,2.274389678556900662e-01,2.728749429524953141e-01,2.520447061643987241e-01
8.081587295542618232e-01,3.512669117255242668e-01,7.104839588452491750e-01,5.591620802167952542e-01,9.344084601002812240e-01,3.421908318957960771e-01,5.095297584973537131e-01,2.607103966179792343e-01,2.818757386691601030e-01,5.286429851247111955e-01,5.101033950156349528e-01,4.228773233668959852e-01,2.722377435192896433e-01,4.017394873006068790e-01,2.631828417828174227e-01,3.166903274953909997e-01,2.721225374088277471e-01,2.839985688956787047e-01,3.756975673096164536e-01,6.737017066156283374e-01,7.033983215476226070e-01,5.842658651576225770e-01,3.156586198502310259e-01,2.698256552246917073e-01,2.281196804755836749e-01,2.712013185168354323e-01
7.894370453326956527e-01,4.193151800704456034e-01,6.962173694682760594e-01,5.757921834818873208e-01,9.364046438633082392e-01,3.519661580285244895e-01,5.047566512961040308e-01,2.329968479635283474e-01,3.471870533213120558e-01,5.393414592028978882e-01,4.753191125421423746e-01,4.637887687624726030e-01,2.576213330683486680e-01,3.989097381243212337e-01,2.850629307800147672e-01,2.882325848930804568e-01,2.887673138570647779e-01,2.873542765100533525e-01,3.643863273134727021e-01,6.655065236941155593e-01,7.208886994207347465e-01,5.835938501427743175e-01,3.141858499727703813e-01,2.771863522321311168e-01,2.018345951208999622e-01,2.644022657752671535e-01
7.533041029237693698e-01,4.815947263593670646e-01,7.813473362946723455e-01,6.622413137080271905e-01,9.348023116894637052e-01,3.501738899882965717e-01,5.142852366632638672e-01,2.292665690760827546e-01,3.765109859954904326e-01,5.648362747442704501e-01,4.628540630971883507e-01,3.700361668442127550e-01,2.551234494558229926e-01,3.626712264657414031e-01,2.805011177565290836e-01,2.235527907374745271e-01,2.543032296814402571e-01,2.527857127251479930e-01,3.396013435986006135e-01,6.825537078828773918e-01,7.267311381303827034e-01,5.829620632039534955e-01,2.870639319307372039e-01,2.588871723909861311e-01,1.922578642148891903e-01,2.460696561788708603e-01
7.290189577127591525e-01,5.723423845464153947e-01,7.770474019671255173e-01,7.240235456434035433e-01,9.313359545942219153e-01,3.320240534427668644e-01,5.286038448486664043e-01,3.212002318503053289e-01,4.244509227420934505e-01,5.933385885941953042e-01,4.349869807663893084e-01,3.391778835470063425e-01,2.650654398310592907e-01,3.464101013814849250e-01,2.661327617672043511e-01,1.493924129498225284e-01,2.769885221755202798e-01,2.308378989641823864e-01,2.879595876649375663e-01,7.039739299515830329e-01,7.011116932246750366e-01,5.643484036137319526e-01,3.341749211603399772e-01,2.767658327045964262e-01,2.032363623117419138e-01,2.713923720588927724e-01
7.067947493524968650e-01,5.709172661372434732e-01,7.485951372063084364e-01,8.017273082995132194e-01,9.298483388548846040e-01,3.410566666861612473e-01,5.334329052323966147e-01,3.787251116556404895e-01,4.120265458766496636e-01,6.025693365890327780e-01,4.238972767922788987e-01,3.003067454524881441e-01,2.795203395982383543e-01,3.345747872810018175e-01,2.850076626296143556e-01,1.286975180868580593e-01,3.363183046566547429e-01,2.500078284577090248e-01,2.946115887878818507e-01,7.592372993149240079e-01,6.729465525564080064e-01,5.755984802197379180e-01,3.175491100008230316e-01,3.097184359406782161e-01,1.914220044989804193e-01,2.728965168134938613e-01
6.487546478259872407e-01,5.311817389194430916e-01,7.422278126597078307e-01,8.448591145989396978e-01,9.352174826701542543e-01,3.478767880445516880e-01,5.250256596026119382e-01,4.085521658961283609e-01,4.268333158858695353e-01,6.011698584559326264e-01,4.106890311009706584e-01,3.183606742955021329e-01,1.927563421504743246e-01,3.072686825156490387e-01,3.399860400348913569e-01,1.075078084901122111e-01,2.422468217387745426e-01,2.299135567545926850e-01,2.999466541616754856e-01,9.189038827587097114e-01,6.906110392406219489e-01,6.364871920536691041e-01,2.898692327080055753e-01,2.506895164840756141e-01,1.852090495605835940e-01,2.419225995842215760e-01
5.797803785932273968e-01,5.546823779645535524e-01,6.999317415328250025e-01,8.379274613564859919e-01,9.315223464359931871e-01,3.402359076364305790e-01,5.465962711673612029e-01,4.702661292115024594e-01,3.968117376955149211e-01,5.953060390659882239e-01,4.132093734674953112e-01,3.009567687866166463e-01,2.521529089433187099e-01,3.221063503991435373e-01,3.473634988934918288e-01,1.348310945008904527e-01,2.314496256455385037e-01,2.378814063466402617e-01,2.908176969704129311e-01,9.538388326786162441e-01,6.265834393453502127e-01,6.237466563314597590e-01,3.137689592135274319e-01,2.183796071652821524e-01,1.668142929622490611e-01,2.329876197803528726e-01
4.956632240208406759e-01,6.422444810050436104e-01,6.963997544805252682e-01,8.154522407296213027e-01,9.253536181985907438e-01,3.366006756585207538e-01,5.516763166896367920e-01,4.800786858149109770e-01,3.709249510320205556e-01,5.904882164033012915e-01,3.813210692892624598e-01,3.144614399353997669e-01,2.724090303761215748e-01,3.227305132002613042e-01,3.733388551556942048e-01,1.751395061085986582e-01,2.277019433747852761e-01,2.587267682130260371e-01,2.527677719506414289e-01,9.607385090706216380e-01,6.315106914943783289e-01,6.150056575052138541e-01,3.849065934219851326e-01,2.028322974512875021e-01,1.786112362161418332e-01,2.554500423631381190e-01
5.371938036606209721e-01,6.640920824836484826e-01,7.530242677989604783e-01,7.578781575689405026e-01,9.371337485473205664e-01,3.257049909846060354e-01,5.398424158771234493e-01,3.877267704883280430e-01,3.343217118143940181e-01,5.818797721359936226e-01,4.430699238971357312e-01,3.268130992633928034e-01,2.822131135866839946e-01,3.506987122490707875e-01,3.637509897002317305e-01,2.193440859296259815e-01,1.980795063025596048e-01,2.603915273108057815e-01,2.384581817620002597e-01,9.383165650167555327e-01,6.080656965449122708e-01,5.949468144412226600e-01,3.816198780461462770e-01,1.586912226871149412e-01,1.499863167315396706e-01,2.300991391549336296e-01
4.587489084513720061e-01,7.280361600906359865e-01,8.256696575460423793e-01,7.063822376538808623e-01,9.245284605910214504e-01,3.740365141752476918e-01,5.239646391471239895e-01,3.625708456970713200e-01,3.553682139238077409e-01,5.843672930306893498e-01,4.660921489467483303e-01,3.924438460005660323e-01,2.653433182532836665e-01,3.746264377335326579e-01,3.567176187843074109e-01,2.274527822527545595e-01,1.478555163998464539e-01,2.440086391456361137e-01,2.347366540408543645e-01,9.102863994047141194e-01,6.604160018460021320e-01,6.018130184305235941e-01,3.745282068342504767e-01,1.339265109211666416e-01,1.499850178976174786e-01,2.194799118843448194e-01
4.212957027995500314e-01,7.800396685510477823e-01,8.430629625828075513e-01,6.758291723183205146e-01,8.842845550099923679e-01,3.661449875786544905e-01,5.446298357836439896e-01,3.213962490962060659e-01,3.364577199153785392e-01,5.747934281817335123e-01,4.940621343486213957e-01,3.811607153991218300e-01,2.612230715896884936e-01,3.788153071124772953e-01,3.341901130587501823e-01,2.551022287304533509e-01,1.727597065357741601e-01,2.540173494416592681e-01,2.018726366752773005e-01,7.457148258016360609e-01,6.068127411750140476e-01,5.181334012173092196e-01,3.600644429947152392e-01,1.201641324023142998e-01,1.660989956387595723e-01,2.154425236785963982e-01
3.927911926907313722e-01,8.255005357269439292e-01,8.746808249892268350e-01,7.076498493117412414e-01,8.669236305802897613e-01,3.674216105290454837e-01,4.986599224512119344e-01,3.190746960859314751e-01,3.231329795304617170e-01,5.750928046550648487e-01,5.565031264606673522e-01,3.451105484898818188e-01,2.474430274087296711e-01,3.830189007864262529e-01,3.007330315654996866e-01,2.940884173380567401e-01,2.095549224175499714e-01,2.681254571070354475e-01,1.631129455210896251e-01,6.401045332304107216e-01,5.436167097388789893e-01,4.489447294967930380e-01,3.273122818626233999e-01,1.031685948783788859e-01,2.030713129437373143e-01,2.111840632282465380e-01
5.377562639402441169e-01,8.389374091504919750e-01,8.693325526484116939e-01,7.102303716783537890e-01,8.690363352650208872e-01,3.518515536780285058e-01,4.815772271505565638e-01,3.394272279804141368e-01,3.639987205912689205e-01,5.957941846758656457e-01,6.110713050374527722e-01,3.482878985016327755e-01,2.444557960882917658e-01,4.012716665424591045e-01,2.750163109212138690e-01,3.487132177146719525e-01,3.352284777305755137e-01,3.196526687888204266e-01,1.780279805477945898e-01,5.755764557353501010e-01,5.352812857123865342e-01,4.296285739985103991e-01,3.358701530576411187e-01,8.700425914940979055e-02,1.895888065225591335e-01,2.041544062432033568e-01
5.321154738624898073e-01,8.166477613890166243e-01,8.328494447698246983e-01,7.095844383064460192e-01,8.690607441159088342e-01,4.013168151420316576e-01,4.808180192711091760e-01,4.166947262097380755e-01,3.473335199900020598e-01,6.007134381173963034e-01,5.983832962918882448e-01,3.427191253066638188e-01,2.165337605696890932e-01,3.858787273894137004e-01,2.750337805436544047e-01,3.520523777091114082e-01,3.394179223215473828e-01,3.221680268581044171e-01,1.457261097370675940e-01,5.112671792455557584e-01,5.859464578716199190e-01,4.143132489514143590e-01,3.328808558148637076e-01,8.478678213561749444e-02,2.531161095370919045e-01,2.235945824958577022e-01
6.752080279158889642e-01,8.169743860990905659e-01,7.540334013252888434e-01,7.185390876906453395e-01,8.882372282326713719e-01,3.957617363116966436e-01,5.110364893189924818e-01,3.915529017245944488e-01,2.801643753040963247e-01,6.035008482136627883e-01,6.033826108026716373e-01,2.679863795714340080e-01,2.160389672613149403e-01,3.624693192118068619e-01,2.606406036784150726e-01,3.621931284339723334e-01,3.489048936049954364e-01,3.239128752391275956e-01,1.352174056111124512e-01,5.080161786918580002e-01,6.277173900585012456e-01,4.236503247871571953e-01,3.287996939133933094e-01,7.353783475687550308e-02,2.887766674172752568e-01,2.303713986958480231e-01
6.830944903709635918e-01,7.884922865395637137e-01,6.283245159060143470e-01,6.139674607422349606e-01,9.247914847185327858e-01,4.043488672848795096e-01,5.044172353705278500e-01,4.091118198805773210e-01,2.471569304906097442e-01,5.781894545893224713e-01,5.596669639581591804e-01,2.641991162656608938e-01,2.595888851659310381e-01,3.611516551299169819e-01,2.340154435594925530e-01,3.477582065159367519e-01,3.222643055205282048e-01,3.013459851986525218e-01,1.402752486124299591e-01,6.171236031677438394e-01,6.806229627078920208e-01,4.793406048293553101e-01,3.209360217680682359e-01,6.695560686639226433e-02,2.971717144826214740e-01,2.283544477056939914e-01
7.786940792424147384e-01,6.786086568851047440e-01,6.043822281618773662e-01,6.435120115643002681e-01,9.348570769658948176e-01,4.307281245137744574e-01,5.282806739895591353e-01,3.642223618104480920e-01,2.234980799598247359e-01,5.763092547881332184e-01,4.919545809678965154e-01,2.770927980232301135e-01,2.891367713976734644e-01,3.527280501296000126e-01,2.675272999411731911e-01,2.955156242624042418e-01,2.769894391888044760e-01,2.800107877974606363e-01,1.687854632529024457e-01,6.354375730025452196e-01,8.280200348123031295e-01,5.440810236892502649e-01,3.739229899465584817e-01,5.901800736525757152e-02,3.247961534753415203e-01,2.525790502623858624e-01
7.953867589018187578e-01,6.025406502013325172e-01,5.133233668825483154e-01,5.679292003104421394e-01,9.402884482976758829e-01,4.587173721963125894e-01,5.694262539953101054e-01,3.322801082811608353e-01,1.880096269548744148e-01,5.519890873357196082e-01,4.266546296989673914e-01,2.321536071649830946e-01,3.085375811706711491e-01,3.224486060115405728e-01,2.720718951750328296e-01,2.666601102013572699e-01,1.744470032097808487e-01,2.377263361953902976e-01,1.765548040458725099e-01,6.053151290174610955e-01,8.428842212287435132e-01,5.415847180973590858e-01,3.114435709131839758e-01,6.058327877063902911e-02,3.053489162209501728e-01,2.257919219682577305e-01
8.074862672972600297e-01,5.518394809179184568e-01,4.811686840942428489e-01,6.217290443610365980e-01,9.565081178684053942e-01,4.892982715253296755e-01,5.974743180741214355e-01,2.814701456636342636e-01,1.612167882026540044e-01,5.497990131116224921e-01,3.680868632436613552e-01,1.923318516229272634e-01,4.052522348459149382e-01,3.218903165708345004e-01,2.776487845655467024e-01,2.430373339435845936e-01,1.882907234762029591e-01,2.363256139951113999e-01,1.604834158195515559e-01,5.708396764205417862e-01,7.681358915614679983e-01,4.998196612671870764e-01,2.548759282495922096e-01,6.295475428001821860e-02,2.977026673436625748e-01,2.051777832910910149e-01
8.044255887852415077e-01,4.572218667805529324e-01,4.766759528090133702e-01,6.631939889620255268e-01,9.560177675369416761e-01,4.617998798225684820e-01,5.799977609497716236e-01,2.819330791995099394e-01,2.188784187063475828e-01,5.444604781724414755e-01,3.151294022772759829e-01,2.489645975198868655e-01,3.803487297716884319e-01,3.148142431896170934e-01,3.101794218453164942e-01,2.896464699342885529e-01,1.793524102767719286e-01,2.597261006854590382e-01,1.572667754051437217e-01,5.432393439298323079e-01,7.610893519471602087e-01,4.871984904273787276e-01,2.800972060552652243e-01,5.179557018315535111e-02,2.639102292450274945e-01,1.986010018278160094e-01
9.094052764307960501e-01,3.865915243212782459e-01,4.858712081829466567e-01,8.045754605397703596e-01,8.753778293561694790e-01,4.127158611607484318e-01,5.102514749332556221e-01,2.290708563296618705e-01,3.120525164820350250e-01,5.473235564151845978e-01,3.199847576012189165e-01,3.016040866574314916e-01,3.011287695290093547e-01,3.075725379292199024e-01,2.763299838555625110e-01,3.190658875638604508e-01,1.692309530808842055e-01,2.548756081667690743e-01,1.468326815320665502e-01,5.604121919642579552e-01,7.778639484861656905e-01,4.950362739941633894e-01,2.946165209502026872e-01,4.565438984878796014e-02,2.250758791225536126e-01,1.884489299738481005e-01
9.133218938020846167e-01,3.339452503274529249e-01,4.375865156452348748e-01,8.321132445112240372e-01,8.623785275741298051e-01,3.541310596288852475e-01,4.412508517700174937e-01,2.311699605739122032e-01,3.863555582247045206e-01,5.324725402286273335e-01,3.380993381057180724e-01,3.217559750095375648e-01,2.280851772654017284e-01,2.959801634602191034e-01,2.239818231498503509e-01,3.569085448295453711e-01,2.731240771502171927e-01,2.846714817098709993e-01,1.232086409870745969e-01,6.136369519658273486e-01,7.560703911040264069e-01,4.976386613523094415e-01,2.525046573786937643e-01,4.740094582159315451e-02,1.942714554603242050e-01,1.647256862202036987e-01
9.005397760316512512e-01,2.766422203914871147e-01,4.346836197556825931e-01,8.611246883408142372e-01,8.203152465153124018e-01,3.434881729489376312e-01,3.664851767551837725e-01,1.963752965392359384e-01,3.479580553907481999e-01,5.052902502965613829e-01,3.624048010424928412e-01,4.071385389941042376e-01,2.784986708302312763e-01,3.493473369556094887e-01,2.015786042037063797e-01,3.121075637902663291e-01,2.748511305126328241e-01,2.628457661688685110e-01,1.455822013665141468e-01,6.662350964706064138e-01,7.587270981366145417e-01,5.235147986579117285e-01,2.507747616677249991e-01,6.443867064136413192e-02,2.166206978524286286e-01,1.772780433871725958e-01
8.937378581009965961e-01,2.042498398783237634e-01,3.500978112640183437e-01,7.764411962012303103e-01,7.785469763309947888e-01,3.406980090025782948e-01,3.582745643846990680e-01,2.019015220964519020e-01,3.440864314363437648e-01,4.720038009661818301e-01,3.695914518406396843e-01,3.953923703171057236e-01,2.098193581167350774e-01,3.249343934248268284e-01,2.256592423314060514e-01,3.426747348335027477e-01,2.932237308831730505e-01,2.871859026826939498e-01,1.296019165179615185e-01,7.542335154551921272e-01,8.230500567499149378e-01,5.689618295743561482e-01,2.862101439477043874e-01,9.517060131830561154e-02,1.637725042558514643e-01,1.817177498406205016e-01
8.527329983179953166e-01,1.922659406795219073e-01,3.252895130079309638e-01,7.454077240047425335e-01,7.707236846028692190e-01,3.608446676313207258e-01,3.598604857268000723e-01,2.033445772920274008e-01,3.309710389336913972e-01,4.601600700218776985e-01,3.704928513181897642e-01,3.588372107215235252e-01,2.338338300712337059e-01,3.210546307036489799e-01,2.161154526972154655e-01,3.358930804634240874e-01,3.543836201099822003e-01,3.021307177568739455e-01,1.547684324852383608e-01,7.482974173745503554e-01,8.209021395091411488e-01,5.746559964563099365e-01,2.530225146502942946e-01,9.920543403698189877e-02,1.568952400816556181e-01,1.697077295896439464e-01
8.390654136809075903e-01,2.098765695425953426e-01,2.794861822436587317e-01,6.971433225264604960e-01,8.450651059388576414e-01,3.517832489789668449e-01,3.931878275036509995e-01,2.406181024617495834e-01,3.042327051228767010e-01,4.622731642221916126e-01,3.646080399255026694e-01,3.119208221542464909e-01,2.586475091763730805e-01,3.117254570853740803e-01,2.526026170689633088e-01,2.925214546457312048e-01,3.616276742222083729e-01,3.022505819789676473e-01,1.514033519485423196e-01,7.069740824316539385e-01,8.092936822065552871e-01,5.558903721955837929e-01,2.994866506223502478e-01,1.042793338878922754e-01,1.997174996015388670e-01,2.011611613705938106e-01
8.527006415005686790e-01,2.489069020083164163e-01,2.502503529824451900e-01,6.941047943333102932e-01,8.696000114623885224e-01,4.179545521100493377e-01,4.143003009013853100e-01,2.167017775579651584e-01,2.806946469653581744e-01,4.716904422024207899e-01,3.933325087595676561e-01,2.961180177180920969e-01,2.979257526224074470e-01,3.291254263666891222e-01,3.010108220098303144e-01,3.011069193733362792e-01,2.911396907821682811e-01,2.977524773884449583e-01,2.235161379567344453e-01,6.580378335096070952e-01,7.815225991450660548e-01,5.543588568704692632e-01,3.138883787813057102e-01,1.173269130883994593e-01,2.298311069009542906e-01,2.203487995902198293e-01
